VILLCODE,CODE1,COUNTY,TOWN,VILLAGE,household_no,factory_count,store_count,school_count,monthly_water_usage,hospital_count,people_total,yyyymm_key,lon,lat,predicted_water_usage,actual_predicted_ratio,cluster
A0726-011-00,A0726-04-006,彰化縣,溪州鄉,溪州村,124,3.0,1.0,0.0,7152.5,0.0,326,201602,120.4963086208724,23.84826725451072,4258.434402476643,1.6796078849635938,5
A0801-002-00,A0801-22-005,南投縣,南投市,康壽里,138,0.0,1.0,0.0,5946.0,0.0,390,201602,120.68230108655688,23.913034399064394,4519.1156603661275,1.3157441514825645,5
A0801-019-00,A0801-19-009,南投縣,南投市,福山里,150,0.0,1.0,0.0,6706.0,0.0,448,201602,120.64266015925237,23.912271943924086,4791.772886433299,1.3994820203157694,5
A0801-024-00,A0801-17-004,南投縣,南投市,新興里,94,0.0,1.0,0.0,6510.0,0.0,258,201602,120.66343408189614,23.92523857368822,3519.372498119833,1.849761570699851,5
A0801-029-00,A0801-09-009,南投縣,南投市,內興里,137,0.0,1.0,0.0,8016.0,0.0,378,201602,120.69621528925066,23.934694716698452,4496.394224860531,1.7827618307308541,5
A0802-001-00,A0802-20-004,南投縣,埔里鎮,東門里,191,0.0,1.0,0.0,7995.0,0.0,503,201602,120.97264065035543,23.96390723557454,5723.3517421628,1.396908727643352,5
A0802-004-00,A0802-15-008,南投縣,埔里鎮,北門里,151,0.0,1.0,0.0,6288.0,0.0,422,201602,120.97498542979176,23.965953358052257,4814.494321938897,1.3060561669678512,5
A0802-005-00,A0802-19-007,南投縣,埔里鎮,同聲里,135,0.0,1.0,0.0,5781.0,0.0,334,201602,120.96640865857337,23.96241186376402,4450.951353849336,1.2988234515302874,5
A0802-008-00,A0802-16-003,南投縣,埔里鎮,大城里,152,0.0,1.0,0.0,6209.0,0.0,429,201602,120.95509829534792,23.968701911633357,4837.215757444495,1.2835896332398082,5
A0802-015-00,A0802-26-016,南投縣,埔里鎮,桃米里,1,0.0,2.0,1.0,26795.0,0.0,1,201602,120.92714639349953,23.95343708070621,4657.310735411567,5.753320214660773,4
A0802-030-00,A0802-12-004,南投縣,埔里鎮,北安里,93,1.0,1.0,0.0,4887.0,0.0,260,201602,120.97578075074773,23.971637882868272,3515.7906756771963,1.3900144948358415,5
A0802-032-00,A0802-11-007,南投縣,埔里鎮,北梅里,73,0.0,2.0,0.0,4571.0,0.0,181,201602,120.96960183703065,23.971648651033597,3042.222352502283,1.502520023311337,3
A0803-003-00,A0803-20-007,南投縣,草屯鎮,和平里,66,0.0,1.0,0.0,4745.0,0.0,198,201602,120.68494205590109,23.97619602743418,2883.1723039630992,1.6457566526557235,5
A0803-005-00,A0803-24-009,南投縣,草屯鎮,山腳里,161,0.0,2.0,0.0,7511.0,0.0,460,201602,120.68480125986815,23.969056854909034,5041.708676994873,1.4897727102465104,3
A0803-010-00,A0803-31-008,南投縣,草屯鎮,碧洲里,120,1.0,1.0,0.0,6619.0,0.0,331,201602,120.66048479628567,23.953559744270123,4129.269434328332,1.6029469874194946,5
A0803-027-00,A0803-22-010,南投縣,草屯鎮,新厝里,145,0.0,1.0,0.0,6720.0,0.0,366,201602,120.68656983084564,23.973500255019495,4678.1657089053115,1.4364604458554926,5
A0901-002-00,A0901-21-002,雲林縣,斗六市,仁愛里,176,0.0,1.0,0.0,6646.5,0.0,424,201602,120.54518607159442,23.708075821344508,5382.5302095788375,1.2348281832532555,5
A0901-003-00,A0901-17-002,雲林縣,斗六市,信義里,148,1.0,3.0,0.0,12847.0,0.0,330,201602,120.54248249231608,23.711284749408904,4765.469628485064,2.695851826063162,3
A0901-011-00,A0901-34-002,雲林縣,斗六市,龍潭里,217,0.0,3.0,0.0,15753.0,0.0,550,201602,120.52867461753674,23.69312134311473,6314.109065308339,2.4948888017395574,3
A0901-011-00,A0901-34-004,雲林縣,斗六市,龍潭里,176,0.0,1.0,0.0,13385.5,0.0,429,201602,120.5259621243535,23.69254247467311,5382.5302095788375,2.4868415928588656,5
A0901-012-00,A0901-28-008,雲林縣,斗六市,鎮南里,105,0.0,2.0,0.0,5757.5,0.0,302,201602,120.53756491225475,23.699016520226643,3769.308288681407,1.5274685854932046,3
A0901-019-00,A0901-32-009,雲林縣,斗六市,嘉東里,155,1.0,1.0,1.0,16522.0,0.0,385,201602,120.55262952313005,23.686317991220978,8175.551416336566,2.0209034423030325,4
A0901-022-00,A0901-13-008,雲林縣,斗六市,保庄里,323,1.0,1.0,0.0,13004.0,0.0,887,201602,120.53226351271321,23.708544995725035,8741.720841964649,1.487578960148701,5
A0901-023-00,A0901-07-007,雲林縣,斗六市,虎溪里,178,2.0,1.0,0.0,7515.0,0.0,539,201602,120.52988089324694,23.719534171415525,5466.252306715955,1.374799328374746,5
A0901-024-00,A0901-31-003,雲林縣,斗六市,梅林里,126,0.0,1.0,0.0,5725.0,0.0,418,201602,120.59234333551292,23.70571871513312,4246.4584342989565,1.3481822767317713,5
A0901-033-00,A0901-22-003,雲林縣,斗六市,鎮西里,187,0.0,1.0,0.0,7350.0,0.0,536,201602,120.53517199742726,23.707061819441545,5632.466000140412,1.3049346413838578,5
A0901-033-00,A0901-26-008,雲林縣,斗六市,鎮西里,89,2.0,1.0,0.0,5286.0,0.0,272,201602,120.52559490586643,23.699584790728117,3444.044546717767,1.5348233532686586,5
A0901-036-00,A0901-12-006,雲林縣,斗六市,公誠里,163,0.0,1.0,0.0,7995.0,0.0,372,201602,120.54055115063348,23.713809526242738,5087.151548006068,1.5716064136390189,5
A0902-002-00,A0902-10-001,雲林縣,斗南鎮,西岐里,109,1.0,1.0,0.0,5257.0,0.0,263,201602,120.47713182469059,23.677420841130065,3879.3336437667576,1.3551296389385974,5
A0902-021-00,A0902-01-007,雲林縣,斗南鎮,小東里,37,44.0,1.0,0.0,15392.0,0.0,124,201602,120.47643367314825,23.69672408034378,3066.393649071051,5.01957731508573,1
A0913-008-00,A0913-06-001,雲林縣,麥寮鄉,三盛村,172,1.0,1.0,0.0,12375.0,0.0,487,201602,120.23603931425755,23.801521033042157,5310.784080619408,2.330164399859517,5
A0918-001-00,A0918-05-007,雲林縣,四湖鄉,四湖村,137,1.0,1.0,0.0,5761.0,0.0,391,201602,120.2264785631313,23.635641710211473,4515.533837923492,1.275818143940484,5
A1001-010-00,A1001-05-014,嘉義縣,太保市,舊埤里,38,2.0,1.0,0.0,4733.0,0.0,75,201602,120.3408691633825,23.495657911298355,2285.251335932288,2.071106983105266,5
A1001-015-00,A1001-04-011,嘉義縣,太保市,南新里,99,1.0,1.0,0.0,7707.0,0.0,294,201602,120.37900866756286,23.497766944479554,3652.1192887107823,2.1102815627691647,5
A1005-012-00,A1005-07-001,嘉義縣,民雄鄉,豊收村,130,3.0,1.0,0.0,6381.5,0.0,384,201602,120.44847069403546,23.556927356051695,4394.763015510231,1.45206919633165,5
A1005-013-00,A1005-03-014,嘉義縣,民雄鄉,三興村,115,0.0,3.0,0.0,11483.0,0.0,235,201602,120.46981104856917,23.554838201133673,3996.522643737383,2.873247826580953,3
A1005-016-00,A1005-14-011,嘉義縣,民雄鄉,興中村,157,1.0,1.0,0.0,6308.0,0.0,442,201602,120.4174212588226,23.525819371203433,4969.962548035444,1.2692248561296429,5
A1005-022-00,A1005-10-006,嘉義縣,民雄鄉,北斗村,173,0.0,1.0,0.0,7021.0,0.0,466,201602,120.46037303338349,23.547004081555883,5314.365903062045,1.3211359789800365,5
A1012-018-00,A1012-02-016,嘉義縣,水上鄉,寬士村,262,9.0,1.0,0.0,21005.0,0.0,667,201602,120.43040878521977,23.448261792489212,7508.830180626879,2.7973731586304678,5
A1013-009-00,A1013-03-007,嘉義縣,中埔鄉,和興村,143,1.0,1.0,0.0,5938.0,0.0,383,201602,120.45844312584191,23.449857776850585,4651.862450957077,1.2764779833028623,5
A1015-004-00,A1015-03-008,嘉義縣,梅山鄉,梅北村,172,1.0,2.0,0.0,8393.0,0.0,510,201602,120.55193857957994,23.585735047102737,5310.784080619407,1.5803692774158327,3
A1301-030-00,A1301-76-008,屏東縣,屏東市,瑞光里,109,0.0,1.0,0.0,9222.0,0.0,228,201602,120.51278206141302,22.659534826413317,3860.1940307037985,2.388999083115681,5
A1301-040-00,A1301-83-005,屏東縣,屏東市,永安里,164,0.0,1.0,0.0,6541.0,0.0,460,201602,120.48108895761607,22.655364506443938,5109.8729835116665,1.2800709569702098,5
A1301-053-00,A1301-66-002,屏東縣,屏東市,大武里,1044,0.0,1.0,0.0,36987.0,0.0,2291,201602,120.4776928044989,22.6625122743341,25104.73622843757,1.4733076525258493,5
A1301-053-00,A1301-79-007,屏東縣,屏東市,大武里,168,0.0,1.0,0.0,6732.0,0.0,455,201602,120.47758846070514,22.657290530328083,5200.758725534056,1.2944265164519249,5
A1301-055-00,A1301-74-005,屏東縣,屏東市,清溪里,173,0.0,1.0,0.0,6897.0,0.0,449,201602,120.47227465344974,22.66012309883419,5314.365903062045,1.2978029977247274,5
A1301-060-00,A1301-21-001,屏東縣,屏東市,華山里,169,0.0,1.0,0.0,7926.0,2.0,473,201602,120.50357039081935,22.68562124032238,5223.474810716896,1.5173807258988572,5
A1301-064-00,A1301-06-005,屏東縣,屏東市,中正里,153,0.0,1.0,0.0,6435.0,0.0,407,201602,120.49991256141058,22.68910625796414,4859.937192950092,1.3240911856504485,5
A1301-068-00,A1301-13-007,屏東縣,屏東市,北勢里,145,0.0,1.0,0.0,6480.0,0.0,358,201602,120.49051312075221,22.684467557905318,4678.1657089053115,1.3851582870749393,5
A1301-075-00,A1301-19-009,屏東縣,屏東市,潭墘里,149,0.0,1.0,0.0,7409.0,0.0,463,201602,120.47428270964988,22.68297993526377,4769.051450927702,1.5535584122412354,5
A1301-075-00,A1301-23-003,屏東縣,屏東市,潭墘里,236,0.0,1.0,0.0,9988.0,0.0,557,201602,120.47211271775352,22.686474111200035,6745.816339914694,1.480621395056585,5
A1301-075-00,A1301-28-008,屏東縣,屏東市,潭墘里,132,0.0,1.0,0.0,6871.0,0.0,386,201602,120.47783069070474,22.67931539727636,4382.787047332543,1.5677238993808371,5
A1303-019-00,A1303-02-007,屏東縣,東港鎮,興東里,158,0.0,3.0,0.0,8044.0,1.0,424,201602,120.45937408577247,22.473228847383805,4973.541695316701,1.6173585128630916,3
A1303-019-00,A1303-05-004,屏東縣,東港鎮,興東里,162,0.0,1.0,0.0,11109.0,0.0,512,201602,120.45916627974985,22.47076576936665,5064.430112500471,2.1935340706113786,5
A1304-016-00,A1304-13-005,屏東縣,恆春鎮,墾丁里,125,0.0,3.0,0.0,35499.5,0.0,368,201602,120.80888268803513,21.94684171660841,4223.736998793356,8.404760999593856,3
A1304-016-00,A1304-13-007,屏東縣,恆春鎮,墾丁里,153,0.0,3.0,0.0,21920.0,0.0,393,201602,120.79895260642138,21.94340347450555,4859.937192950096,4.510346354228098,3
A1304-017-00,A1304-13-004,屏東縣,恆春鎮,鵝鑾里,147,0.0,1.0,0.0,12284.0,0.0,409,201602,120.82959090266554,21.952169958175038,4723.608579916506,2.6005541721276852,5
A1312-009-00,A1312-01-008,屏東縣,萬巒鄉,萬金村,280,0.0,1.0,0.0,9433.0,0.0,1159,201602,120.62052780064911,22.605218911199078,7745.55950216099,1.2178590839523238,5
A1315-004-00,A1315-02-001,屏東縣,新埤鄉,南豐村,101,0.0,1.0,0.0,5427.0,0.0,297,201602,120.55787334908374,22.504877836570817,3678.422546659016,1.4753606827821226,5
A1316-014-00,A1316-07-001,屏東縣,枋寮鄉,東海村,153,0.0,1.0,0.0,6230.0,0.0,409,201602,120.57886666875726,22.40365611346406,4859.937192950092,1.2819095705675672,5
A1401-003-00,A1401-02-008,臺東縣,臺東市,岩灣里,209,0.0,1.0,0.0,15733.0,0.0,457,201602,121.1269838387108,22.79340640945358,6132.337581263559,2.5655795675811834,5
A1401-003-00,A1401-02-011,臺東縣,臺東市,岩灣里,140,0.0,1.0,0.0,10423.0,0.0,312,201602,121.12517616455182,22.788364470655615,4564.558531377324,2.2834628865751303,5
A1401-008-00,A1401-15-008,臺東縣,臺東市,民生里,150,0.0,1.0,0.0,7524.0,0.0,360,201602,121.14587807299334,22.76142873680396,4791.772886433299,1.5701912795788622,5
A1401-026-00,A1401-30-004,臺東縣,臺東市,興國里,111,0.0,1.0,0.0,6746.0,0.0,261,201602,121.15097777225895,22.75201693005238,3905.636901714992,1.7272470968916198,5
A1401-032-00,A1401-08-009,臺東縣,臺東市,光明里,146,0.0,1.0,0.0,7700.0,0.0,289,201602,121.1238647355163,22.76919016222242,4700.887144410908,1.6379886952093434,5
A1401-038-00,A1401-29-003,臺東縣,臺東市,豐榮里,180,0.0,1.0,0.0,7366.0,0.0,441,201602,121.13321595755133,22.752309284821763,5473.415951601228,1.3457774934581948,5
A1401-038-00,A1401-29-008,臺東縣,臺東市,豐榮里,138,0.0,1.0,0.0,6070.0,0.0,335,201602,121.13506213750173,22.74936306122411,4519.1156603661275,1.343183148250785,5
A1401-038-00,A1401-35-001,臺東縣,臺東市,豐榮里,118,0.0,1.0,0.0,5735.0,0.0,308,201602,121.14152933555633,22.743719909287087,4064.6869502541754,1.4109327655949926,5
A1501-017-00,A1501-09-012,花蓮縣,花蓮市,民政里,125,0.0,1.0,0.0,7206.0,0.0,320,201602,121.62206942062683,23.99607331590824,4223.736998793359,1.706072135187067,5
A1501-045-00,A1501-06-008,花蓮縣,花蓮市,民孝里,100,1.0,1.0,0.0,5508.0,0.0,294,201602,121.63031558126636,23.997187228255836,3674.8407242163794,1.4988404704735938,5
A1504-004-00,A1504-04-005,花蓮縣,新城鄉,北埔村,132,0.0,1.0,0.0,6467.0,0.0,359,201602,121.6043716518399,24.035108565733644,4382.787047332542,1.4755451109439495,5
A1504-004-00,A1504-04-007,花蓮縣,新城鄉,北埔村,100,0.0,1.0,0.0,5359.0,0.0,259,201602,121.60486626802464,24.03346343721808,3655.7011111534184,1.4659294720922,5
A1504-004-00,A1504-04-009,花蓮縣,新城鄉,北埔村,87,1.0,1.0,0.0,4854.0,0.0,251,201602,121.60452067177589,24.031708093686266,3379.462062643611,1.4363232698055264,5
A1504-008-00,A1504-03-010,花蓮縣,新城鄉,大漢村,143,0.0,1.0,0.0,7235.0,0.0,387,201602,121.63087918485229,24.026434534515083,4632.722837894116,1.5617165656490672,5
A1505-002-00,A1505-10-005,花蓮縣,吉安鄉,勝安村,180,0.0,1.0,0.0,7130.0,0.0,469,201602,121.58603092308658,23.976602326857723,5473.415951601228,1.3026599957041716,5
A1505-004-00,A1505-01-001,花蓮縣,吉安鄉,永安村,156,0.0,1.0,0.0,7612.0,0.0,330,201602,121.57533317310086,23.992362797314048,4928.101499466885,1.544611043588176,5
A1505-013-00,A1505-12-010,花蓮縣,吉安鄉,宜昌村,110,0.0,1.0,0.0,6409.0,0.0,318,201602,121.58104410983262,23.97282230951445,3882.9154662093947,1.6505638754625365,5
A1505-013-00,A1505-14-001,花蓮縣,吉安鄉,宜昌村,109,1.0,1.0,0.0,6867.0,0.0,287,201602,121.58757332535018,23.973223778537164,3879.3336437667576,1.7701493685735874,5
A1505-014-00,A1505-22-001,花蓮縣,吉安鄉,仁里村,112,1.0,1.0,0.0,7453.0,0.0,325,201602,121.5849326847756,23.965698247805165,3947.497950283551,1.888031379336029,5
A1505-015-00,A1505-20-005,花蓮縣,吉安鄉,東昌村,150,0.0,1.0,0.0,7076.0,0.0,401,201602,121.59280389879041,23.962215344418684,4791.772886433299,1.4766976999335497,5
A17010-001-00,A1701-21-010,基隆市,中正區,德義里,143,0.0,1.0,0.0,9121.0,0.0,331,201602,121.74560393366379,25.13057629190216,4632.722837894117,1.968820566038029,5
A17010-005-00,A1701-21-008,基隆市,中正區,港通里,209,0.0,3.0,0.0,27941.0,0.0,413,201602,121.74486827347745,25.132084220152414,6132.33758126356,4.556337551502309,3
A17010-012-00,A1701-11-002,基隆市,中正區,砂灣里,212,0.0,1.0,0.0,7660.0,0.0,482,201602,121.76415804052543,25.142559104460414,6200.501887780351,1.2353838670859785,5
A17010-013-00,A1701-08-002,基隆市,中正區,建國里,146,0.0,2.0,0.0,6126.0,0.0,339,201602,121.767422123875,25.1448272400137,4700.887144410909,1.3031582788120046,3
A17010-022-00,A1701-09-007,基隆市,中正區,砂子里,176,0.0,1.0,0.0,9569.0,0.0,361,201602,121.79361522205535,25.138743019485457,5382.530209578838,1.7777884428722484,5
A17010-022-00,A1701-13-009,基隆市,中正區,砂子里,230,0.0,1.0,0.0,13704.0,0.0,485,201602,121.79564301113764,25.13664470292701,6609.487726881109,2.073383076916107,5
A17010-024-00,A1701-05-005,基隆市,中正區,正濱里,147,0.0,1.0,0.0,13639.0,0.0,310,201602,121.77078512005104,25.150995366540634,4723.608579916507,2.8874111326644005,5
A17010-025-00,A1701-16-006,基隆市,中正區,新豐里,186,0.0,1.0,0.0,8848.0,0.0,445,201602,121.78650330643546,25.136058424283284,5609.744564634814,1.5772554165442632,5
A17010-026-00,A1701-19-001,基隆市,中正區,新富里,110,0.0,2.0,0.0,8099.0,0.0,297,201602,121.78588193259083,25.135196276830285,3882.915466209395,2.0858038426230427,3
A17010-026-00,A1701-20-001,基隆市,中正區,新富里,141,0.0,1.0,0.0,6130.0,0.0,381,201602,121.788753707763,25.1351301320828,4587.279966882921,1.33630387599067,5
A17020-011-00,A1702-20-006,基隆市,七堵區,堵南里,61,4.0,1.0,0.0,7865.0,0.0,169,201602,121.68868993589611,25.081885507173716,2846.1235786869565,2.7634077658808036,5
A17030-008-00,A1703-09-002,基隆市,暖暖區,暖暖里,156,0.0,2.0,0.0,6982.0,0.0,457,201602,121.73619449147954,25.099125834633845,4928.101499466885,1.4167727675161121,3
A17030-013-00,A1703-14-002,基隆市,暖暖區,碇祥里,83,0.0,1.0,0.0,8003.0,0.0,204,201602,121.75338686418547,25.09096561893078,3269.4367075582577,2.4478222751640146,5
A17040-008-00,A1704-03-002,基隆市,仁愛區,玉田里,109,0.0,1.0,0.0,6138.0,0.0,238,201602,121.74392137042463,25.129282800442084,3860.194030703797,1.5900755120542243,5
A17040-008-00,A1704-03-006,基隆市,仁愛區,玉田里,92,0.0,1.0,0.0,8128.0,0.0,217,201602,121.74372446146927,25.1280428224754,3473.9296271086387,2.339713486586934,5
A17040-009-00,A1704-03-001,基隆市,仁愛區,仁德里,155,0.0,2.0,0.0,14906.0,0.0,317,201602,121.74314595860197,25.12951491899741,4905.380063961287,3.0387044032553145,3
A17040-009-00,A1704-03-005,基隆市,仁愛區,仁德里,158,0.0,1.0,0.0,10986.0,0.0,385,201602,121.74248059661262,25.128147579731426,4973.544370478081,2.2088875018810725,5
A17040-010-00,A1704-03-004,基隆市,仁愛區,博愛里,126,0.0,2.0,0.0,8013.0,0.0,276,201602,121.74159784103962,25.12848056443468,4246.4584342989565,1.8869842067164513,3
A17040-017-00,A1704-15-006,基隆市,仁愛區,德厚里,200,0.0,1.0,0.0,9025.0,0.0,433,201602,121.74145752310442,25.12246242071158,5927.844661713179,1.522475792641929,5
A17040-024-00,A1704-05-003,基隆市,仁愛區,朝棟里,187,0.0,1.0,0.0,7126.0,0.0,450,201602,121.73531255709273,25.128624503613423,5632.466000140412,1.265165204694064,5
A17040-027-00,A1704-01-001,基隆市,仁愛區,文昌里,7,0.0,3.0,0.0,2780.0,0.0,15,201602,121.74121567303388,25.134871489207576,1542.6076091328398,1.8021433211798734,3
A17040-027-00,A1704-02-003,基隆市,仁愛區,文昌里,189,0.0,2.0,0.0,10986.0,0.0,356,201602,121.73870593601055,25.130192461368132,5677.908871151606,1.934867263512772,3
A17040-028-00,A1704-02-002,基隆市,仁愛區,新店里,172,0.0,1.0,0.0,11734.0,0.0,340,201602,121.74037095846242,25.130435512281984,5291.644467556447,2.2174581213727076,5
A17040-029-00,A1704-08-002,基隆市,仁愛區,光華里,170,0.0,1.0,0.0,6570.0,0.0,416,201602,121.73706873617874,25.127211601872514,5246.201596545252,1.2523346423298907,5
A17050-020-00,A1705-07-005,基隆市,中山區,德和里,233,0.0,1.0,0.0,7946.0,0.0,530,201602,121.72805170553505,25.148563246697567,6677.652033397902,1.1899392122049077,5
A17050-021-00,A1705-10-007,基隆市,中山區,中和里,174,0.0,1.0,0.0,7871.0,0.0,481,201602,121.72086621815832,25.147898473131637,5337.087338567642,1.4747744416924615,5
A17060-013-00,A1706-02-002,基隆市,安樂區,內寮里,147,0.0,1.0,0.0,6012.0,0.0,368,201602,121.69653798223078,25.15728176834407,4723.608579916507,1.2727557540566299,5
A17060-013-00,A1706-02-003,基隆市,安樂區,內寮里,111,0.0,1.0,0.0,8472.0,0.0,293,201602,121.69517152241734,25.155795042227176,3905.6369017149927,2.169172458474029,5
A17060-013-00,A1706-02-006,基隆市,安樂區,內寮里,107,0.0,1.0,0.0,8411.0,0.0,285,201602,121.69613183148307,25.154133752713655,3814.7511596926033,2.2048620336949494,5
A17060-013-00,A1706-02-007,基隆市,安樂區,內寮里,110,0.0,1.0,0.0,5189.0,0.0,244,201602,121.69717742156135,25.154065406275315,3882.9154662093947,1.3363669760922299,5
A17060-013-00,A1706-02-010,基隆市,安樂區,內寮里,5,26.0,1.0,0.0,4946.5,0.0,13,201602,121.6977473319343,25.15034065573373,1994.7946777586303,2.4797038287458903,5
A17060-014-00,A1706-04-001,基隆市,安樂區,新崙里,867,0.0,2.0,0.0,26176.0,1.0,2154,201602,121.70779721478166,25.147326543652397,21083.039468785413,1.2415667123687262,3
A17060-021-00,A1706-04-005,基隆市,安樂區,武崙里,164,0.0,1.0,0.0,8134.0,0.0,408,201602,121.71037672673185,25.141826883391154,5109.8729835116665,1.5918203889306966,5
A17060-021-00,A1706-04-006,基隆市,安樂區,武崙里,391,0.0,1.0,0.0,19046.0,0.0,1034,201602,121.7094688450122,25.141217608097236,10267.638843282324,1.8549542198263997,5
A17060-021-00,A1706-07-002,基隆市,安樂區,武崙里,373,0.0,1.0,0.0,13772.0,0.0,845,201602,121.7122294802217,25.140938879878483,9858.653004181568,1.3969454036122966,5
A17060-022-00,A1706-14-006,基隆市,安樂區,長樂里,133,0.0,1.0,0.0,5861.0,0.0,358,201602,121.71869679324259,25.129278051033133,4405.50848283814,1.3303799147889044,5
A17060-023-00,A1706-09-003,基隆市,安樂區,興寮里,274,0.0,1.0,0.0,10364.0,1.0,635,201602,121.7180479150341,25.13849457624804,7609.228213966026,1.3620303805552643,5
A17060-023-00,A1706-09-004,基隆市,安樂區,興寮里,773,0.0,1.0,0.0,27637.0,1.0,1917,201602,121.71529936081437,25.13906002961622,18947.224531259235,1.4586305215523427,5
A17060-024-00,A1706-23-008,基隆市,安樂區,鶯安里,184,0.0,1.0,0.0,9249.0,0.0,470,201602,121.72142458301578,25.121060869067822,5564.301693623618,1.6622031854597032,5
A17070-001-00,A1707-10-002,基隆市,信義區,仁壽里,218,0.0,1.0,0.0,8617.0,0.0,505,201602,121.74770623826598,25.129530209567648,6336.830500813938,1.3598280716034907,5
